split_seed,bin_width,age_bin_start,sex,finding,positive_cases,warning_cutoff,too_few_positive_cases,zero_positive_cases,status
3658676649,5,0,F,Atelectasis,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,0,M,Pneumonia,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,0,M,Pleural_Thickening,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,0,M,Cardiomegaly,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,0,M,Nodule,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,0,M,Mass,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,0,M,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,5,M,Atelectasis,3,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,5,M,Consolidation,3,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,5,M,Infiltration,4,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,5,M,Pneumothorax,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,5,M,Edema,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,5,M,Emphysema,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,5,M,Fibrosis,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,5,M,Effusion,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,5,M,Pneumonia,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,5,M,Pleural_Thickening,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,5,M,Cardiomegaly,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,5,M,Nodule,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,5,M,Mass,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,5,M,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,10,M,Atelectasis,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,10,M,Consolidation,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,10,M,Infiltration,9,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,10,M,Pneumothorax,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,10,M,Edema,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,10,M,Emphysema,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,10,M,Fibrosis,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,10,M,Effusion,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,10,M,Pneumonia,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,10,M,Pleural_Thickening,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,10,M,Cardiomegaly,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,10,M,Nodule,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,10,M,Mass,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,10,M,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,15,M,Atelectasis,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,15,M,Consolidation,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,15,M,Infiltration,15,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,15,M,Pneumothorax,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,15,M,Edema,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,15,M,Emphysema,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,15,M,Fibrosis,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,15,M,Effusion,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,15,M,Pneumonia,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,15,M,Pleural_Thickening,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,15,M,Cardiomegaly,4,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,15,M,Nodule,4,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,15,M,Mass,4,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,15,M,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,20,M,Atelectasis,7,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,20,M,Consolidation,5,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,20,M,Infiltration,23,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,20,M,Pneumothorax,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,20,M,Edema,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,20,M,Emphysema,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,20,M,Fibrosis,3,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,20,M,Effusion,5,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,20,M,Pneumonia,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,20,M,Pleural_Thickening,4,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,20,M,Cardiomegaly,5,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,20,M,Nodule,3,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,20,M,Mass,4,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,20,M,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,25,M,Atelectasis,9,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,25,M,Consolidation,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,25,M,Infiltration,34,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,25,M,Pneumothorax,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,25,M,Edema,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,25,M,Emphysema,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,25,M,Fibrosis,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,25,M,Effusion,3,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,25,M,Pneumonia,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,25,M,Pleural_Thickening,3,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,25,M,Cardiomegaly,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,25,M,Nodule,8,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,25,M,Mass,4,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,25,M,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,30,M,Atelectasis,6,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,30,M,Consolidation,3,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,30,M,Infiltration,25,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,30,M,Pneumothorax,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,30,M,Edema,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,30,M,Emphysema,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,30,M,Fibrosis,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,30,M,Effusion,6,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,30,M,Pneumonia,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,30,M,Pleural_Thickening,3,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,30,M,Cardiomegaly,3,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,30,M,Nodule,7,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,30,M,Mass,11,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,30,M,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,35,M,Atelectasis,10,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,35,M,Consolidation,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,35,M,Infiltration,29,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,35,M,Pneumothorax,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,35,M,Edema,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,35,M,Emphysema,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,35,M,Fibrosis,5,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,35,M,Effusion,10,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,35,M,Pneumonia,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,35,M,Pleural_Thickening,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,35,M,Cardiomegaly,4,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,35,M,Nodule,10,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,35,M,Mass,9,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,35,M,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,40,M,Atelectasis,14,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,40,M,Consolidation,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,40,M,Infiltration,29,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,40,M,Pneumothorax,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,40,M,Edema,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,40,M,Emphysema,3,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,40,M,Fibrosis,6,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,40,M,Effusion,8,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,40,M,Pneumonia,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,40,M,Pleural_Thickening,6,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,40,M,Cardiomegaly,6,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,40,M,Nodule,10,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,40,M,Mass,14,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,40,M,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,45,M,Atelectasis,26,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,45,M,Consolidation,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,45,M,Infiltration,39,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,45,M,Pneumothorax,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,45,M,Edema,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,45,M,Emphysema,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,45,M,Fibrosis,7,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,45,M,Effusion,9,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,45,M,Pneumonia,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,45,M,Pleural_Thickening,5,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,45,M,Cardiomegaly,3,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,45,M,Nodule,17,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,45,M,Mass,10,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,45,M,Hernia,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,50,M,Atelectasis,28,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,50,M,Consolidation,7,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,50,M,Infiltration,47,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,50,M,Pneumothorax,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,50,M,Edema,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,50,M,Emphysema,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,50,M,Fibrosis,5,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,50,M,Effusion,12,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,50,M,Pneumonia,4,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,50,M,Pleural_Thickening,10,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,50,M,Cardiomegaly,6,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,50,M,Nodule,31,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,50,M,Mass,15,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,50,M,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,55,M,Atelectasis,23,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,55,M,Consolidation,6,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,55,M,Infiltration,47,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,55,M,Pneumothorax,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,55,M,Edema,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,55,M,Emphysema,3,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,55,M,Fibrosis,7,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,55,M,Effusion,17,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,55,M,Pneumonia,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,55,M,Pleural_Thickening,11,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,55,M,Cardiomegaly,5,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,55,M,Nodule,26,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,55,M,Mass,25,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,55,M,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,60,M,Atelectasis,28,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,60,M,Consolidation,12,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,60,M,Infiltration,46,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,60,M,Pneumothorax,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,60,M,Edema,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,60,M,Emphysema,4,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,60,M,Fibrosis,9,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,60,M,Effusion,19,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,60,M,Pneumonia,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,60,M,Pleural_Thickening,13,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,60,M,Cardiomegaly,9,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,60,M,Nodule,28,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,60,M,Mass,18,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,60,M,Hernia,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,65,M,Atelectasis,25,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,65,M,Consolidation,6,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,65,M,Infiltration,34,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,65,M,Pneumothorax,3,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,65,M,Edema,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,65,M,Emphysema,4,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,65,M,Fibrosis,4,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,65,M,Effusion,12,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,65,M,Pneumonia,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,65,M,Pleural_Thickening,12,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,65,M,Cardiomegaly,4,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,65,M,Nodule,11,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,65,M,Mass,14,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,65,M,Hernia,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,70,M,Atelectasis,13,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,70,M,Consolidation,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,70,M,Infiltration,11,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,70,M,Pneumothorax,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,70,M,Edema,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,70,M,Emphysema,7,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,70,M,Fibrosis,5,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,70,M,Effusion,9,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,70,M,Pneumonia,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,70,M,Pleural_Thickening,4,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,70,M,Cardiomegaly,3,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,70,M,Nodule,10,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,70,M,Mass,9,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,70,M,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,75,M,Atelectasis,8,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,75,M,Consolidation,3,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,75,M,Infiltration,13,10,False,False,exploratory warning; cutoff was not prespecified
768519171,5,75,M,Pneumothorax,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,75,M,Edema,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,75,M,Emphysema,3,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,75,M,Fibrosis,4,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,75,M,Effusion,6,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,75,M,Pneumonia,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,75,M,Pleural_Thickening,4,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,75,M,Cardiomegaly,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,75,M,Nodule,7,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,75,M,Mass,3,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,75,M,Hernia,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,80,M,Atelectasis,4,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,80,M,Consolidation,3,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,80,M,Infiltration,5,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,80,M,Pneumothorax,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,80,M,Edema,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,80,M,Emphysema,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,80,M,Fibrosis,3,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,80,M,Effusion,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,80,M,Pneumonia,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,80,M,Pleural_Thickening,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,80,M,Cardiomegaly,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,80,M,Nodule,4,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,80,M,Mass,5,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,80,M,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,85,M,Atelectasis,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,85,M,Consolidation,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,85,M,Infiltration,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,85,M,Pneumothorax,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,85,M,Edema,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,85,M,Emphysema,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,85,M,Fibrosis,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,85,M,Effusion,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,85,M,Pneumonia,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,85,M,Pleural_Thickening,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,85,M,Cardiomegaly,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,85,M,Nodule,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,85,M,Mass,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,85,M,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,90,M,Atelectasis,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,90,M,Consolidation,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,90,M,Infiltration,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,90,M,Pneumothorax,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,90,M,Edema,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,90,M,Emphysema,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,90,M,Fibrosis,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,90,M,Effusion,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,90,M,Pneumonia,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,90,M,Pleural_Thickening,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,90,M,Cardiomegaly,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,90,M,Nodule,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,5,90,M,Mass,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,5,90,M,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,10,0,F,Atelectasis,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,0,F,Consolidation,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,0,F,Infiltration,5,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,0,F,Pneumothorax,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,0,F,Edema,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,10,0,F,Emphysema,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,10,0,F,Fibrosis,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,10,0,F,Effusion,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,10,0,F,Pneumonia,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,10,0,F,Pleural_Thickening,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,10,0,F,Cardiomegaly,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,0,F,Nodule,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,10,0,F,Mass,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,0,F,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,10,10,F,Atelectasis,3,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,10,F,Consolidation,3,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,10,F,Infiltration,13,10,False,False,exploratory warning; cutoff was not prespecified
768519171,10,10,F,Pneumothorax,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,10,F,Edema,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,10,10,F,Emphysema,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,10,10,F,Fibrosis,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,10,10,F,Effusion,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,10,F,Pneumonia,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,10,F,Pleural_Thickening,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,10,F,Cardiomegaly,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,10,F,Nodule,5,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,10,F,Mass,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,10,F,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,10,20,F,Atelectasis,7,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,20,F,Consolidation,8,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,20,F,Infiltration,34,10,False,False,exploratory warning; cutoff was not prespecified
768519171,10,20,F,Pneumothorax,7,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,20,F,Edema,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,20,F,Emphysema,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,10,20,F,Fibrosis,4,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,20,F,Effusion,10,10,False,False,exploratory warning; cutoff was not prespecified
768519171,10,20,F,Pneumonia,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,20,F,Pleural_Thickening,3,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,20,F,Cardiomegaly,10,10,False,False,exploratory warning; cutoff was not prespecified
768519171,10,20,F,Nodule,7,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,20,F,Mass,5,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,20,F,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,10,30,F,Atelectasis,12,10,False,False,exploratory warning; cutoff was not prespecified
768519171,10,30,F,Consolidation,3,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,30,F,Infiltration,48,10,False,False,exploratory warning; cutoff was not prespecified
768519171,10,30,F,Pneumothorax,5,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,30,F,Edema,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,30,F,Emphysema,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,30,F,Fibrosis,3,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,30,F,Effusion,12,10,False,False,exploratory warning; cutoff was not prespecified
768519171,10,30,F,Pneumonia,2,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,30,F,Pleural_Thickening,5,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,30,F,Cardiomegaly,12,10,False,False,exploratory warning; cutoff was not prespecified
768519171,10,30,F,Nodule,14,10,False,False,exploratory warning; cutoff was not prespecified
768519171,10,30,F,Mass,10,10,False,False,exploratory warning; cutoff was not prespecified
768519171,10,30,F,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
768519171,10,40,F,Atelectasis,23,10,False,False,exploratory warning; cutoff was not prespecified
768519171,10,40,F,Consolidation,9,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,40,F,Infiltration,60,10,False,False,exploratory warning; cutoff was not prespecified
768519171,10,40,F,Pneumothorax,9,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,40,F,Edema,1,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,40,F,Emphysema,5,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,40,F,Fibrosis,18,10,False,False,exploratory warning; cutoff was not prespecified
768519171,10,40,F,Effusion,27,10,False,False,exploratory warning; cutoff was not prespecified
768519171,10,40,F,Pneumonia,7,10,True,False,exploratory warning; cutoff was not prespecified
768519171,10,40,F,Pleural_Thickening,12,10,False,False,exploratory warning; cutoff was not prespecified
768519171,10,40,F,Cardiomegaly,16,10,False,False,exploratory warning; cutoff was not prespecified
768519171,10,40,F,Nodule,26,10,False,False,exploratory warning; cutoff was not prespecified
768519171,10,40,F,Mass,20,10,False,False,exploratory warning; cutoff was not prespecified
768519171,10,40,F,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
